daily_vaccinations,daily_vaccinations_per_million,Cluster
215.0,583.0,1
226.0,613.0,1
204.0,553.0,1
182.0,494.0,1
159.0,431.0,1
200.0,542.0,1
241.0,653.0,1
271.0,735.0,1
301.0,816.0,1
305.0,827.0,1
309.0,838.0,1
312.0,846.0,1
269.0,729.0,1
418.0,1133.0,1
817.0,2215.0,1
871.0,2362.0,1
957.0,2595.0,1
1044.0,2831.0,1
1131.0,3067.0,1
1129.0,3061.0,1
1160.0,3145.0,1
943.0,2557.0,1
920.0,2495.0,1
895.0,2427.0,1
871.0,2362.0,1
846.0,2294.0,1
843.0,2286.0,1
975.0,2644.0,1
1106.0,2999.0,1
1085.0,2942.0,1
1120.0,3037.0,1
1156.0,3135.0,1
1192.0,3232.0,1
1362.0,3693.0,1
1171.0,3175.0,1
979.0,2655.0,1
1016.0,2755.0,1
917.0,2486.0,1
818.0,2218.0,1
719.0,1950.0,1
758.0,2055.0,1
798.0,2164.0,1
747.0,2026.0,1
820.0,2223.0,1
831.0,2253.0,1
841.0,2280.0,1
851.0,2308.0,1
884.0,2397.0,1
1105.0,2996.0,1
1231.0,3338.0,1
1109.0,3007.0,1
1365.0,3701.0,1
1621.0,4395.0,1
1877.0,5090.0,1
2100.0,5694.0,0
2137.0,5795.0,0
1946.0,5277.0,1
1957.0,5307.0,1
1758.0,4767.0,1
1629.0,4417.0,1
1499.0,4065.0,1
1158.0,3140.0,1
816.0,2213.0,1
886.0,2402.0,1
1758.0,4767.0,1
1815.0,4921.0,1
1803.0,4889.0,1
1791.0,4856.0,1
2091.0,5670.0,0
2391.0,6483.0,0
2476.0,6714.0,0
1758.0,4767.0,1
1695.0,4596.0,1
1631.0,4423.0,1
1568.0,4252.0,1
1749.0,4743.0,1
1929.0,5231.0,1
2325.0,6304.0,0
2289.0,6207.0,0
2413.0,6543.0,0
2537.0,6879.0,0
2661.0,7215.0,0
2230.0,6047.0,0
1798.0,4875.0,1
2819.0,7644.0,0
4366.0,11839.0,0
4212.0,11421.0,0
4057.0,11001.0,0
3902.0,10580.0,0
4501.0,12205.0,0
5100.0,13829.0,0
4872.0,13211.0,0
5578.0,15125.0,0
5674.0,15385.0,0
5771.0,15648.0,0
5868.0,15911.0,0
5211.0,14130.0,0
5884.0,15955.0,0
4844.0,13135.0,0
2776.0,7527.0,0
2920.0,7918.0,0
3065.0,8311.0,0
3209.0,8701.0,0
3353.0,9092.0,0
3086.0,8368.0,0
3425.0,9287.0,0
3911.0,10605.0,0
3648.0,9892.0,0
3385.0,9179.0,0
3123.0,8468.0,0
2860.0,7755.0,0
2537.0,6879.0,0
2696.0,7310.0,0
2670.0,7240.0,0
2909.0,7888.0,0
3148.0,8536.0,0
3387.0,9184.0,0
3626.0,9832.0,0
3007.0,8154.0,0
3629.0,9840.0,0
3379.0,9162.0,0
3154.0,8552.0,0
2929.0,7942.0,0
2704.0,7332.0,0
3409.0,9244.0,0
4115.0,11158.0,0
4719.0,12796.0,0
6232.0,16898.0,0
6553.0,17769.0,0
6874.0,18639.0,0
7195.0,19510.0,0
6585.0,17856.0,0
7530.0,20418.0,0
7546.0,20461.0,0
5490.0,14886.0,0
5184.0,14057.0,0
4878.0,13227.0,0
4571.0,12395.0,0
4265.0,11565.0,0
3960.0,10738.0,0
4058.0,11003.0,0
4458.0,12088.0,0
4559.0,12362.0,0
4660.0,12636.0,0
4761.0,12910.0,0
4863.0,13186.0,0
4788.0,12983.0,0
5609.0,15209.0,0
6951.0,18848.0,0
7052.0,19122.0,0
7152.0,19393.0,0
7252.0,19664.0,0
7353.0,19938.0,0
6073.0,16467.0,0
4030.0,10928.0,0
2366.0,6416.0,0
2371.0,6429.0,0
2375.0,6440.0,0
2380.0,6454.0,0
2384.0,6464.0,0
2389.0,6478.0,0
2197.0,5957.0,0
2107.0,5713.0,0
1888.0,5119.0,1
1670.0,4528.0,1
1452.0,3937.0,1
1234.0,3346.0,1
1016.0,2755.0,1
248.0,672.0,1
248.0,672.0,1
252.0,683.0,1
257.0,697.0,1
261.0,708.0,1
266.0,721.0,1
271.0,735.0,1
275.0,746.0,1
280.0,759.0,1
291.0,789.0,1
303.0,822.0,1
314.0,851.0,1
326.0,884.0,1
337.0,914.0,1
657.0,1781.0,1
976.0,2646.0,1
1269.0,3441.0,1
1561.0,4233.0,1
1854.0,5027.0,1
2147.0,5822.0,0
2439.0,6613.0,0
2424.0,6573.0,0
2409.0,6532.0,0
2409.0,6532.0,0
2409.0,6532.0,0
2409.0,6532.0,0
2409.0,6532.0,0
2409.0,6532.0,0
2409.0,6532.0,0
2409.0,6532.0,0
2409.0,6532.0,0
2409.0,6532.0,0
2409.0,6532.0,0
2409.0,6532.0,0
2409.0,6532.0,0
2371.0,6429.0,0
2230.0,6047.0,0
1919.0,5203.0,1
1607.0,4357.0,1
1295.0,3511.0,1
983.0,2665.0,1
704.0,1909.0,1
517.0,1402.0,1
506.0,1372.0,1
497.0,1348.0,1
489.0,1326.0,1
480.0,1302.0,1
471.0,1277.0,1
568.0,1540.0,1
612.0,1659.0,1
760.0,2061.0,1
872.0,2364.0,1
984.0,2668.0,1
1096.0,2972.0,1
1207.0,3273.0,1
1561.0,4233.0,1
1834.0,4973.0,1
1769.0,4797.0,1
1673.0,4536.0,1
1578.0,4279.0,1
1482.0,4019.0,1
1387.0,3761.0,1
1027.0,2785.0,1
750.0,2034.0,1
546.0,1481.0,1
577.0,1565.0,1
609.0,1651.0,1
640.0,1735.0,1
672.0,1822.0,1
585.0,1586.0,1
499.0,1353.0,1
507.0,1375.0,1
515.0,1396.0,1
523.0,1418.0,1
531.0,1440.0,1
538.0,1459.0,1
546.0,1481.0,1
554.0,1502.0,1
556.0,1508.0,1
557.0,1510.0,1
558.0,1513.0,1
559.0,1516.0,1
561.0,1521.0,1
562.0,1524.0,1
563.0,1527.0,1
592.0,1605.0,1
621.0,1684.0,1
650.0,1763.0,1
679.0,1841.0,1
708.0,1920.0,1
737.0,1998.0,1
766.0,2077.0,1
718.0,1947.0,1
670.0,1817.0,1
621.0,1684.0,1
573.0,1554.0,1
525.0,1424.0,1
477.0,1293.0,1
428.0,1161.0,1
446.0,1209.0,1
464.0,1258.0,1
482.0,1307.0,1
500.0,1356.0,1
517.0,1402.0,1
535.0,1451.0,1
553.0,1499.0,1
620.0,1681.0,1
687.0,1863.0,1
754.0,2045.0,1
821.0,2226.0,1
888.0,2408.0,1
955.0,2590.0,1
1022.0,2771.0,1
1103.0,2991.0,1
1184.0,3210.0,1
1265.0,3430.0,1
1346.0,3650.0,1
1427.0,3869.0,1
2601.0,7053.0,0
3775.0,10236.0,0
3936.0,10673.0,0
4097.0,11109.0,0
4259.0,11549.0,0
4420.0,11985.0,0
4581.0,12422.0,0
4372.0,11855.0,0
4163.0,11288.0,0
4096.0,11107.0,0
4028.0,10922.0,0
3961.0,10740.0,0
3893.0,10556.0,0
3826.0,10374.0,0
3887.0,10540.0,0
3948.0,10705.0,0
3873.0,10502.0,0
3798.0,10298.0,0
3723.0,10095.0,0
3649.0,9894.0,0
3574.0,9691.0,0
3518.0,9539.0,0
3461.0,9385.0,0
3500.0,9490.0,0
3539.0,9596.0,0
3578.0,9702.0,0
3617.0,9808.0,0
3655.0,9911.0,0
2883.0,7817.0,0
2110.0,5721.0,0
2001.0,5426.0,0
1893.0,5133.0,1
1784.0,4837.0,1
1675.0,4542.0,1
1566.0,4246.0,1
1520.0,4122.0,1
1475.0,4000.0,1
1320.0,3579.0,1
1165.0,3159.0,1
1010.0,2739.0,1
855.0,2318.0,1
700.0,1898.0,1
535.0,1451.0,1
370.0,1003.0,1
395.0,1071.0,1
421.0,1142.0,1
446.0,1209.0,1
471.0,1277.0,1
497.0,1348.0,1
573.0,1554.0,1
648.0,1757.0,1
786.0,2131.0,1
923.0,2503.0,1
1060.0,2874.0,1
1198.0,3248.0,1
1335.0,3620.0,1
2173.0,5892.0,0
3012.0,8167.0,0
3127.0,8479.0,0
3242.0,8791.0,0
3358.0,9105.0,0
3473.0,9417.0,0
3589.0,9732.0,0
3094.0,8390.0,0
2599.0,7047.0,0
2520.0,6833.0,0
2442.0,6622.0,0
2363.0,6407.0,0
2285.0,6196.0,0
2206.0,5982.0,0
2000.0,5423.0,0
1793.0,4862.0,1
1918.0,5201.0,1
1906.0,5168.0,1
1894.0,5136.0,1
1882.0,5103.0,1
1869.0,5068.0,1
2046.0,5548.0,0
2223.0,6028.0,0
2054.0,5570.0,0
2022.0,5483.0,0
1990.0,5396.0,0
1958.0,5309.0,1
1926.0,5222.0,1
1557.0,4222.0,1
1189.0,3224.0,1
1167.0,3164.0,1
1013.0,2747.0,1
860.0,2332.0,1
706.0,1914.0,1
553.0,1499.0,1
450.0,1220.0,1
348.0,944.0,1
245.0,664.0,1
275.0,746.0,1
304.0,824.0,1
333.0,903.0,1
362.0,982.0,1
355.0,963.0,1
348.0,944.0,1
341.0,925.0,1
334.0,906.0,1
327.0,887.0,1
320.0,868.0,1
313.0,849.0,1
278.0,754.0,1
244.0,662.0,1
209.0,567.0,1
175.0,475.0,1
140.0,380.0,1
106.0,287.0,1
71.0,193.0,1
71.0,193.0,1
71.0,193.0,1
70.0,190.0,1
70.0,190.0,1
70.0,190.0,1
70.0,190.0,1
70.0,190.0,1
69.0,187.0,1
68.0,184.0,1
67.0,182.0,1
66.0,179.0,1
65.0,176.0,1
65.0,176.0,1
64.0,174.0,1
63.0,171.0,1
63.0,171.0,1
63.0,171.0,1
62.0,168.0,1
62.0,168.0,1
62.0,168.0,1
61.0,165.0,1
,,1
191181.0,137.0,1
112150.0,80.0,1
151350.0,109.0,1
168709.0,121.0,1
161297.0,116.0,1
173922.0,125.0,1
198656.0,143.0,1
198717.0,143.0,1
198743.0,143.0,1
224251.0,161.0,1
193521.0,139.0,1
221356.0,159.0,1
269217.0,193.0,1
301348.0,216.0,1
308876.0,222.0,1
306191.0,220.0,1
275192.0,197.0,1
301348.0,216.0,1
299082.0,215.0,1
290199.0,208.0,1
273832.0,197.0,1
290141.0,208.0,1
293360.0,211.0,1
329836.0,237.0,1
353235.0,254.0,1
366795.0,263.0,1
363652.0,261.0,1
364400.0,262.0,1
325305.0,233.0,1
353179.0,253.0,1
322538.0,231.0,1
320826.0,230.0,1
309949.0,222.0,1
334502.0,240.0,1
354614.0,254.0,1
397981.0,286.0,1
400080.0,287.0,1
415332.0,298.0,1
435722.0,313.0,1
454268.0,326.0,1
460075.0,330.0,1
472428.0,339.0,1
486318.0,349.0,1
459442.0,330.0,1
490006.0,352.0,1
530480.0,381.0,1
607059.0,436.0,1
705494.0,506.0,1
820109.0,589.0,1
954257.0,685.0,1
955392.0,686.0,1
1164942.0,836.0,1
1249594.0,897.0,1
1295566.0,930.0,1
1165631.0,837.0,1
1245822.0,894.0,1
1259438.0,904.0,1
1274147.0,914.0,1
1419814.0,1019.0,1
1528090.0,1097.0,1
1636892.0,1175.0,1
1882128.0,1351.0,1
1977848.0,1419.0,1
2123633.0,1524.0,1
2165423.0,1554.0,1
2221023.0,1594.0,1
2253821.0,1617.0,1
2286065.0,1641.0,1
2309232.0,1657.0,1
2292340.0,1645.0,1
2237992.0,1606.0,1
2209205.0,1585.0,1
1802680.0,1294.0,1
1744724.0,1252.0,1
1710312.0,1227.0,1
1897814.0,1362.0,1
2134932.0,1532.0,1
2244267.0,1611.0,1
2653533.0,1904.0,1
3142510.0,2255.0,1
3431874.0,2463.0,1
3582968.0,2571.0,1
3649303.0,2619.0,1
3574409.0,2565.0,1
3659357.0,2626.0,1
3631915.0,2606.0,1
3631737.0,2606.0,1
3443158.0,2471.0,1
3470652.0,2491.0,1
3269892.0,2347.0,1
3123212.0,2241.0,1
3003920.0,2156.0,1
2760572.0,1981.0,1
2656575.0,1907.0,1
2458290.0,1764.0,1
2164695.0,1554.0,1
2218728.0,1592.0,1
2137213.0,1534.0,1
2059866.0,1478.0,1
2190372.0,1572.0,1
2199405.0,1578.0,1
2355946.0,1691.0,1
2486755.0,1785.0,1
2359166.0,1693.0,1
2442854.0,1753.0,1
2369239.0,1700.0,1
2146620.0,1541.0,1
1936741.0,1390.0,1
1838788.0,1320.0,1
1839692.0,1320.0,1
1904976.0,1367.0,1
1884556.0,1352.0,1
1981076.0,1422.0,1
2013337.0,1445.0,1
2145255.0,1540.0,1
2301699.0,1652.0,1
2302048.0,1652.0,1
2251178.0,1616.0,1
2065202.0,1482.0,1
2007240.0,1441.0,1
1992305.0,1430.0,1
1816898.0,1304.0,1
1618423.0,1161.0,1
1480718.0,1063.0,1
1360720.0,977.0,1
1388325.0,996.0,1
1328280.0,953.0,1
1352605.0,971.0,1
1478358.0,1061.0,1
1473597.0,1058.0,1
1716431.0,1232.0,1
1902326.0,1365.0,1
1971730.0,1415.0,1
2320922.0,1666.0,1
2420840.0,1737.0,1
2326312.0,1670.0,1
2518423.0,1807.0,1
2464650.0,1769.0,1
2448745.0,1757.0,1
2920138.0,2096.0,1
2640313.0,1895.0,1
2767989.0,1986.0,1
2862965.0,2055.0,1
2935027.0,2106.0,1
3025477.0,2171.0,1
3133931.0,2249.0,1
2870782.0,2060.0,1
2945275.0,2114.0,1
3055624.0,2193.0,1
3181387.0,2283.0,1
3089205.0,2217.0,1
3067056.0,2201.0,1
3241192.0,2326.0,1
3236100.0,2322.0,1
3531464.0,2534.0,1
3550883.0,2548.0,1
4364797.0,3132.0,0
4935727.0,3542.0,2
5006348.0,3593.0,2
5297682.0,3802.0,2
5757941.0,4132.0,2
6276153.0,4504.0,2
6249116.0,4485.0,2
5444234.0,3907.0,2
5366922.0,3852.0,2
5112543.0,3669.0,2
4955375.0,3556.0,2
4144324.0,2974.0,1
4208458.0,3020.0,1
4192591.0,3009.0,1
4257988.0,3056.0,1
3840533.0,2756.0,1
4130375.0,2964.0,1
4892796.0,3511.0,2
5262873.0,3777.0,2
4533142.0,3253.0,2
4281993.0,3073.0,1
4319736.0,3100.0,0
4770041.0,3423.0,2
4752818.0,3411.0,2
3764649.0,2702.0,1
3883425.0,2787.0,1
4128447.0,2963.0,1
4433794.0,3182.0,2
4339822.0,3115.0,0
3967789.0,2848.0,1
3787237.0,2718.0,1
4010466.0,2878.0,1
4026626.0,2890.0,1
4031307.0,2893.0,1
3829563.0,2748.0,1
4295142.0,3082.0,1
4383458.0,3146.0,2
4693587.0,3368.0,2
4659532.0,3344.0,2
4805174.0,3449.0,2
4817171.0,3457.0,2
5289663.0,3796.0,2
5263244.0,3777.0,2
5589987.0,4012.0,2
5519434.0,3961.0,2
5613406.0,4029.0,2
5641590.0,4049.0,2
5705633.0,4095.0,2
5205874.0,3736.0,2
5106452.0,3665.0,2
4827708.0,3465.0,2
4904103.0,3519.0,2
4943267.0,3548.0,2
5025756.0,3607.0,2
5290828.0,3797.0,2
5502629.0,3949.0,2
5145681.0,3693.0,2
5348542.0,3838.0,2
5497214.0,3945.0,2
5237892.0,3759.0,2
5287937.0,3795.0,2
4645647.0,3334.0,2
4798380.0,3444.0,2
4531313.0,3252.0,2
4601598.0,3302.0,2
5110246.0,3667.0,2
5399358.0,3875.0,2
6047866.0,4340.0,2
7071278.0,5075.0,2
7402290.0,5312.0,2
8152340.0,5851.0,2
8009674.0,5748.0,2
9093383.0,6526.0,2
9340631.0,6703.0,2
8587773.0,6163.0,2
7411458.0,5319.0,2
7418237.0,5324.0,2
7021136.0,5039.0,2
7838454.0,5625.0,2
6996271.0,5021.0,2
7304945.0,5242.0,2
6922828.0,4968.0,2
7954858.0,5709.0,2
7966089.0,5717.0,2
8833001.0,6339.0,2
7577952.0,5438.0,2
7257129.0,5208.0,2
7204486.0,5170.0,2
7610446.0,5462.0,2
8940878.0,6417.0,2
9214366.0,6613.0,2
8849707.0,6351.0,2
9874599.0,7087.0,2
9421037.0,6761.0,2
9414028.0,6756.0,2
10037995.0,7204.0,2
8020226.0,5756.0,2
7287579.0,5230.0,2
8077371.0,5797.0,2
7344057.0,5271.0,2
7484927.0,5372.0,2
7026494.0,5043.0,2
6507167.0,4670.0,2
6978224.0,5008.0,2
7194818.0,5163.0,2
6043745.0,4337.0,2
6412084.0,4602.0,2
6262069.0,4494.0,2
5821224.0,4178.0,2
6002255.0,4308.0,2
6004235.0,4309.0,2
6426337.0,4612.0,2
6261109.0,4493.0,2
6172911.0,4430.0,2
6053914.0,4345.0,2
5884027.0,4223.0,2
5134811.0,3685.0,2
4236032.0,3040.0,1
3600695.0,2584.0,1
3435235.0,2465.0,1
3681917.0,2642.0,1
4499241.0,3229.0,2
4977463.0,3572.0,2
5540317.0,3976.0,2
5850184.0,4198.0,2
6560451.0,4708.0,2
6456459.0,4634.0,2
6248147.0,4484.0,2
5595625.0,4016.0,2
5607749.0,4024.0,2
5966139.0,4282.0,2
6407429.0,4598.0,2
5766214.0,4138.0,2
6214911.0,4460.0,2
5552652.0,3985.0,2
5498716.0,3946.0,2
4949827.0,3552.0,2
3726427.0,2674.0,1
3098292.0,2224.0,1
2930133.0,2103.0,1
2940244.0,2110.0,1
3204213.0,2300.0,1
3249564.0,2332.0,1
3666896.0,2632.0,1
4804242.0,3448.0,2
5571839.0,3999.0,2
5678164.0,4075.0,2
5535065.0,3972.0,2
5934296.0,4259.0,2
6171477.0,4429.0,2
6573042.0,4717.0,2
6024606.0,4324.0,2
6357807.0,4563.0,2
6452542.0,4631.0,2
6980269.0,5009.0,2
7179857.0,5153.0,2
7537503.0,5409.0,2
7105965.0,5100.0,2
8166075.0,5861.0,2
6972577.0,5004.0,2
7876782.0,5653.0,2
7521233.0,5398.0,2
7586847.0,5445.0,2
7392564.0,5305.0,2
8191110.0,5878.0,2
7281421.0,5226.0,2
8759028.0,6286.0,2
7938408.0,5697.0,2
7889437.0,5662.0,2
7843868.0,5629.0,2
7765415.0,5573.0,2
7482590.0,5370.0,2
7235294.0,5193.0,2
7669715.0,5504.0,2
7519381.0,5396.0,2
7392500.0,5305.0,2
7761315.0,5570.0,2
7515754.0,5394.0,2
6892387.0,4946.0,2
7570262.0,5433.0,2
6509034.0,4671.0,2
6432805.0,4617.0,2
6393946.0,4589.0,2
6032892.0,4330.0,2
5509274.0,3954.0,2
5961434.0,4278.0,2
5598521.0,4018.0,2
5846329.0,4196.0,2
5471820.0,3927.0,2
5460562.0,3919.0,2
5364015.0,3850.0,2
6306509.0,4526.0,2
5785173.0,4152.0,2
6329836.0,4543.0,2
5726859.0,4110.0,2
5979233.0,4291.0,2
6582722.0,4724.0,2
6608642.0,4743.0,2
6715446.0,4819.0,2
7610504.0,5462.0,2
8103784.0,5816.0,2
7705373.0,5530.0,2
8731293.0,6266.0,2
8528083.0,6120.0,2
9358811.0,6716.0,2
8870535.0,6366.0,2
8846955.0,6349.0,2
7269519.0,5217.0,2
8233019.0,5909.0,2
7570103.0,5433.0,2
7377220.0,5294.0,2
5452050.0,3913.0,2
6879112.0,4937.0,2
6630581.0,4759.0,2
7590638.0,5448.0,2
7349937.0,5275.0,2
7359274.0,5281.0,2
6793794.0,4876.0,2
7758004.0,5568.0,2
6247433.0,4484.0,2
5539846.0,3976.0,2
5097284.0,3658.0,2
4767597.0,3422.0,2
5021604.0,3604.0,2
5909456.0,4241.0,2
5835935.0,4188.0,2
5835309.0,4188.0,2
6057863.0,4348.0,2
5964928.0,4281.0,2
6102269.0,4379.0,2
5503435.0,3950.0,2
4466001.0,3205.0,2
4502216.0,3231.0,2
4713271.0,3383.0,2
4125867.0,2961.0,1
4732111.0,3396.0,2
4313445.0,3096.0,0
4575122.0,3283.0,2
4811658.0,3453.0,2
4769921.0,3423.0,2
4089529.0,2935.0,1
4790451.0,3438.0,2
3966236.0,2846.0,1
4013738.0,2881.0,1
3642105.0,2614.0,1
3723058.0,2672.0,1
3350608.0,2405.0,1
3291554.0,2362.0,1
3005569.0,2157.0,1
2951415.0,2118.0,1
2978636.0,2138.0,1
2902576.0,2083.0,1
2769656.0,1988.0,1
2450184.0,1758.0,1
2366073.0,1698.0,1
2353441.0,1689.0,1
2212090.0,1588.0,1
2075922.0,1490.0,1
2017242.0,1448.0,1
2019783.0,1450.0,1
2125526.0,1525.0,1
2180926.0,1565.0,1
1999822.0,1435.0,1
2019434.0,1449.0,1
1794624.0,1288.0,1
1839242.0,1320.0,1
1885498.0,1353.0,1
1802891.0,1294.0,1
1783656.0,1280.0,1
1795944.0,1289.0,1
1573173.0,1129.0,1
1580159.0,1134.0,1
1523504.0,1093.0,1
1623985.0,1165.0,1
1752357.0,1258.0,1
2081220.0,1494.0,1
2321904.0,1666.0,1
2433734.0,1747.0,1
2830351.0,2031.0,1
2851859.0,2047.0,1
2736644.0,1964.0,1
2580123.0,1852.0,1
,,1
13200.0,48.0,1
13200.0,48.0,1
13200.0,48.0,1
13200.0,48.0,1
13200.0,48.0,1
13200.0,48.0,1
13200.0,48.0,1
13200.0,48.0,1
13200.0,48.0,1
13200.0,48.0,1
12546.0,45.0,1
11892.0,43.0,1
11823.0,43.0,1
21898.0,79.0,1
28915.0,105.0,1
36427.0,132.0,1
40614.0,147.0,1
51762.0,187.0,1
52348.0,189.0,1
58997.0,213.0,1
57511.0,208.0,1
58521.0,212.0,1
60433.0,219.0,1
64187.0,232.0,1
58764.0,213.0,1
58253.0,211.0,1
58702.0,212.0,1
59800.0,216.0,1
75879.0,275.0,1
80853.0,293.0,1
79099.0,286.0,1
80216.0,290.0,1
81554.0,295.0,1
84695.0,306.0,1
84464.0,306.0,1
71210.0,258.0,1
60741.0,220.0,1
64721.0,234.0,1
68702.0,249.0,1
70969.0,257.0,1
63824.0,231.0,1
57394.0,208.0,1
63074.0,228.0,1
75384.0,273.0,1
82443.0,298.0,1
91687.0,332.0,1
99865.0,361.0,1
118752.0,430.0,1
137640.0,498.0,1
171080.0,619.0,1
163084.0,590.0,1
154100.0,558.0,1
168116.0,608.0,1
190340.0,689.0,1
205352.0,743.0,1
220364.0,797.0,1
207318.0,750.0,1
219203.0,793.0,1
225769.0,817.0,1
237869.0,861.0,1
208257.0,754.0,1
206490.0,747.0,1
231400.0,837.0,1
249116.0,901.0,1
256516.0,928.0,1
274132.0,992.0,1
272245.0,985.0,1
336430.0,1217.0,1
305748.0,1106.0,1
291562.0,1055.0,1
300915.0,1089.0,1
363367.0,1315.0,1
441478.0,1597.0,1
438097.0,1585.0,1
379186.0,1372.0,1
404005.0,1462.0,1
429031.0,1552.0,1
445360.0,1612.0,1
409916.0,1483.0,1
309763.0,1121.0,1
296067.0,1071.0,1
307704.0,1113.0,1
334070.0,1209.0,1
303410.0,1098.0,1
275718.0,998.0,1
253533.0,917.0,1
348765.0,1262.0,1
360095.0,1303.0,1
357426.0,1293.0,1
360875.0,1306.0,1
350320.0,1268.0,1
330147.0,1195.0,1
333540.0,1207.0,1
256946.0,930.0,1
240715.0,871.0,1
227682.0,824.0,1
206448.0,747.0,1
203888.0,738.0,1
220693.0,799.0,1
230162.0,833.0,1
248414.0,899.0,1
256174.0,927.0,1
259555.0,939.0,1
260745.0,943.0,1
275232.0,996.0,1
270876.0,980.0,1
275175.0,996.0,1
250103.0,905.0,1
232381.0,841.0,1
225632.0,816.0,1
218526.0,791.0,1
213445.0,772.0,1
213926.0,774.0,1
209503.0,758.0,1
225314.0,815.0,1
251061.0,908.0,1
262836.0,951.0,1
265396.0,960.0,1
261688.0,947.0,1
228823.0,828.0,1
185922.0,673.0,1
146840.0,531.0,1
115379.0,417.0,1
104687.0,379.0,1
91385.0,331.0,1
101977.0,369.0,1
125686.0,455.0,1
184318.0,667.0,1
242393.0,877.0,1
280748.0,1016.0,1
293469.0,1062.0,1
278076.0,1006.0,1
322316.0,1166.0,1
327777.0,1186.0,1
308321.0,1116.0,1
309967.0,1122.0,1
302494.0,1095.0,1
303799.0,1099.0,1
318419.0,1152.0,1
264728.0,958.0,1
265488.0,961.0,1
280596.0,1015.0,1
265673.0,961.0,1
277758.0,1005.0,1
268739.0,972.0,1
275354.0,996.0,1
329661.0,1193.0,1
362254.0,1311.0,1
381800.0,1382.0,1
406935.0,1472.0,1
414342.0,1499.0,1
422431.0,1529.0,1
438132.0,1585.0,1
426748.0,1544.0,1
444195.0,1607.0,1
466005.0,1686.0,1
479375.0,1735.0,1
497560.0,1800.0,1
507957.0,1838.0,1
506607.0,1833.0,1
528722.0,1913.0,1
533501.0,1930.0,1
533835.0,1932.0,1
549061.0,1987.0,1
566344.0,2049.0,1
705959.0,2554.0,1
716539.0,2593.0,1
761387.0,2755.0,1
820821.0,2970.0,1
872760.0,3158.0,1
895324.0,3240.0,1
920760.0,3332.0,1
831216.0,3008.0,1
819467.0,2965.0,1
829928.0,3003.0,1
819853.0,2967.0,1
810663.0,2933.0,1
854602.0,3092.0,1
809491.0,2929.0,1
747865.0,2706.0,1
723780.0,2619.0,1
665942.0,2410.0,1
862482.0,3121.0,1
850723.0,3078.0,1
789342.0,2856.0,1
903439.0,3269.0,1
952750.0,3447.0,1
1013032.0,3666.0,1
955765.0,3458.0,1
671041.0,2428.0,1
659107.0,2385.0,1
671694.0,2430.0,1
585349.0,2118.0,1
632695.0,2289.0,1
623188.0,2255.0,1
735561.0,2662.0,1
802828.0,2905.0,1
843881.0,3054.0,1
868716.0,3143.0,1
882488.0,3193.0,1
824967.0,2985.0,1
823244.0,2979.0,1
799746.0,2894.0,1
801794.0,2901.0,1
726477.0,2629.0,1
761495.0,2755.0,1
769393.0,2784.0,1
874859.0,3166.0,1
888776.0,3216.0,1
935716.0,3386.0,1
956370.0,3461.0,1
942131.0,3409.0,1
1165484.0,4217.0,1
1180763.0,4273.0,1
1075021.0,3890.0,1
1152190.0,4169.0,1
1149781.0,4160.0,1
1064374.0,3851.0,1
1253577.0,4536.0,1
973703.0,3523.0,1
969235.0,3507.0,1
1020110.0,3691.0,1
988325.0,3576.0,1
995458.0,3602.0,1
1072857.0,3882.0,1
909961.0,3293.0,1
1042795.0,3773.0,1
1104001.0,3995.0,1
1081643.0,3914.0,1
1111917.0,4023.0,1
1122384.0,4061.0,1
1168905.0,4230.0,1
1259688.0,4558.0,1
1283707.0,4645.0,1
1208463.0,4373.0,1
1213307.0,4390.0,1
1145441.0,4145.0,1
1201153.0,4346.0,1
1232562.0,4460.0,1
1297625.0,4695.0,0
1214364.0,4394.0,1
1342677.0,4858.0,0
1356443.0,4908.0,0
1398280.0,5060.0,0
1349754.0,4884.0,0
1312465.0,4749.0,0
1279011.0,4628.0,1
1356993.0,4910.0,0
1353433.0,4897.0,0
1449803.0,5246.0,0
1352430.0,4894.0,0
1348419.0,4879.0,0
1500943.0,5431.0,0
1512860.0,5474.0,0
1575691.0,5702.0,0
1453219.0,5258.0,0
1476826.0,5344.0,0
1599370.0,5787.0,0
1703583.0,6164.0,0
1660859.0,6010.0,0
1709127.0,6184.0,0
1619951.0,5862.0,0
1707634.0,6179.0,0
1638452.0,5929.0,0
1593230.0,5765.0,0
1487040.0,5381.0,0
1426825.0,5163.0,0
1322763.0,4786.0,0
1477231.0,5345.0,0
1556985.0,5634.0,0
1573184.0,5692.0,0
1528423.0,5531.0,0
1596048.0,5775.0,0
1696223.0,6138.0,0
1897011.0,6864.0,0
1801347.0,6518.0,0
1793561.0,6490.0,0
1823859.0,6600.0,0
1891463.0,6844.0,0
1892293.0,6847.0,0
1760320.0,6370.0,0
1549879.0,5608.0,0
1564424.0,5661.0,0
1514396.0,5480.0,0
1530345.0,5537.0,0
1502653.0,5437.0,0
1494671.0,5408.0,0
1599512.0,5788.0,0
1734318.0,6276.0,0
1705355.0,6171.0,0
1857835.0,6722.0,0
1773289.0,6417.0,0
1779018.0,6437.0,0
1745184.0,6315.0,0
1741257.0,6301.0,0
1688528.0,6110.0,0
1680264.0,6080.0,0
1403962.0,5080.0,0
1534128.0,5551.0,0
1495064.0,5410.0,0
1548042.0,5602.0,0
